#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Mayor of the Palace
Mod.604EVTOPT2;he [Root.GetDeadRulerAdjective] [Root.GetTitledFirstName] -- [Root.GetHeirText].;;;;;;;;;;;;;x
Mod.604EVTOPT3;T;;;;;;;;;;;;;x
Mod.604EVTOPT4;T;;;;;;;;;;;;;x
String_illustrious;illustrious;;;;;;;;;;;;;x
String_great;great;;;;;;;;;;;;;x
String_warlike;warlike;;;;;;;;;;;;;x
String_violent;violent;;;;;;;;;;;;;x
String_wicked;wicked;;;;;;;;;;;;;x
String_shrewd;shrewd;;;;;;;;;;;;;x
String_blessed;blessed;;;;;;;;;;;;;x
String_pious;pious;;;;;;;;;;;;;x
String_inept;inept;;;;;;;;;;;;;x
String_repugnant;repugnant;;;;;;;;;;;;;x
String_magnificent;magnificent;;;;;;;;;;;;;x
String_unremarkable;unremarkable;;;;;;;;;;;;;x
heir_text_1_default;An enigma even to those who know [Root.GetHerHim], [Root.GetHerHis] rule may doom or save us all;, une énigme même pour ceux qui [Root.GetLeLa] connaissent, lui succède. Son règne pourrait être voué à l'échec ou bien tous nous sauver;[Root.GetSheHeCap] ist ein Rätsel selbst für die, die [Root.GetHerHim] kennen. [Root.GetSheHeCap] könnte unser Untergang oder unsere Rettung sein.;;Un enigma hasta para quienes [Root.GetHerHim] conocen, [Root.GetHerHis] gobierno puede condenarnos o salvarnos a todos;;;;;;;;;x
heir_text_1_underage;Merely [Root.GetAgeYears] years old, the realm is left in the capable hands of the regent and council;, à peine âgé[Root.GetNoneE] de [Root.GetAgeYears] ans, lui succède. Le pays est laissé entre les mains d'un régent et du Conseil;Aufgrund des geringen Alters von nur [Root.GetAgeYears] Jahren wird das Reich vom Regenten und dem Rat regiert.;;Con solo [Root.GetAgeYears] años, el reino está en las competentes manos del regente y el consejo;;;;;;;;;x
heir_text_1_useless;Having no skills with which to keep the realm together, [Root.GetHerHis] rule may be doomed to fail; lui succède. N'ayant pas de compétence qui pourrait maintenir le pays uni, son règne pourrait être voué à l'échec;Da [Root.GetSheHe] über keinerlei Fähigkeiten verfügt, um das Reich zusammenzuhalten, wird [Root.GetSheHe] womöglich an dieser Aufgabe scheitern.;;Al no tener habilidades para mantener unido el reino, [Root.GetHerHis] reinado puede estar condenado al fracaso;;;;;;;;;x
heir_text_1_strong_and_smart;Possessing a mighty physique and an exceptionally astute mind, [Root.GetFirstName]'s rule is sure to spawn both song and tale; lui succède. Possédant un physique puissant et un esprit intuitif, son règne se répandra en chansons et en légendes;[Root.GetFirstName] verfügt über beeindruckende körperliche sowie geistige Stärke und es werden sicher Lieder und Legenden über [Root.GetHerHim] verfasst.;;Al poseer un físico poderos y una mente excepcionalmente astuta, el reinado de [Root.GetFirstName] producirá cantares e historias;;;;;;;;;x
heir_text_1_weak_and_dumb;Blessed with neither a sharp mind nor a warrior's physique, [Root.GetFirstName]'s rule will surely be arduous; lui succède. Doté[Root.GetNoneE] ni d'un esprit vif ni d'un physique de guerrier, son règne va sûrement être difficile;[Root.GetFirstName] verfügt weder über einen scharfen Geist noch den Körper eines Kriegers, und wird sich beim Herrschen sicherlich schwertun.;;Sin la bendición de una mente aguda ni el físico de un guerrero, el reinado de [Root.GetFirstName] seguramente sea difícil;;;;;;;;;x
heir_text_1_demon;Being the child of [Root.Religion.GetRandomEvilGodName], [Root.GetFirstName]'s rule is sure to usher in a new age of terror and despair; lui succède. Étant l'enfant envoyé[Root.GetNoneE] par [Root.Religion.GetRandomEvilGodName], son règne sera celui de la terreur et du désespoir;Als Kind von [Root.Religion.GetRandomEvilGodName] wird die Herrschaft von [Root.GetFirstName] sicherlich ein neues Zeitalter des Grauens und der Hoffnungslosigkeit einläuten.;;Hijo/a de [Root.Religion.GetRandomEvilGodName], el reinado de [Root.GetFirstName] seguramente traiga una nueva era de terror y desesperación;;;;;;;;;x
heir_text_1_military;Being a talented military tactician, we expect [Root.GetHerHim] to lead us to many victories on the field of battle; lui succède. Étant un fin tacticien militaire, nous nous attendons à ce qu'[Root.GetIlElle] nous mène à de nombreuses victoires sur le champ de bataille;Da [Root.GetSheHe] über großes militärisches Geschick verfügt, erwarten wir, dass [Root.GetSheHe] uns zu vielen Siegen auf dem Schlachtfeld führen wird.;;Al poseer una talentosa táctica militar, de [Root.GetSheHe] esperamos que nos lleve a muchas victorias en el campo de batalla;;;;;;;;;x
heir_text_1_learning;A wise and learned [Root.GetManWoman], progress and innovation is expected under [Root.GetHerHis] rule;, un[Root.GetNoneE] [Root.GetManWoman] sage et érudit[Root.GetNoneE] dont nous attendons des innovations, lui succède;Da [Root.GetSheHe] weise und gebildet ist, versprechen wir uns große Fortschritte und Innovationen.;;[Root.GetManWoman] inteligente e instruido/a, se espera progreso e innovación bajo [Root.GetHerHis] reinado.;;;;;;;;;x
heir_text_1_stewardship;Being both thrifty and frugal, the realm will surely prosper under [Root.GetHerHis] rule; lui succède. Son caractère frugal et économe permettra sûrement au pays de prospérer;Da er [Root.GetSheHe] als sparsam und genügsam gilt, sollte [Root.GetSheHe] dem Reich sicher zu Wohlstand verhelfen können.;;Económico/a y frugal, seguro que el reino prosperará bajo [Root.GetHerHis] reinado.;;;;;;;;;x
heir_text_1_intrigue;A crafty and perceptive [Root.GetManWoman], [Root.GetSheHe] will have no problem gaining leverage where needed; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] perspicace qui n'aura pas de problème à influencer les gens si nécessaire;[Root.GetSheHeCap] zeichnet sich durch List und Scharfsinn aus und sollte daher stets die Oberhand gewinnen, wenn es darauf ankommt.;;[Root.GetManWoman] astuto/a y perspicaz, a [Root.GetSheHe] no le costará ejercer influencia cuando sea necesario;;;;;;;;;x
heir_text_1_diplomacy;An accomplished diplomat, vassals and foreign rulers alike are sure to respect [Root.GetHerHim]; lui succède. Un[Root.GetNoneE] diplomate accompli[Root.GetNoneE] que les vassaux et les souverains étrangers respecteront;Da [Root.GetSheHe] mit diplomatischem Talent gesegnet ist, werden [Root.GetHerHim] sowohl Vasallen als auch fremdländische Herrscher respektieren.;;Diplomático/a consumado, gobernantes vasallos y extranjeros [Root.GetHerHim] respetarán por igual;;;;;;;;;x
heir_text_1_traits_glutton_greedy;A rotund and selfish [Root.GetManWoman], we are hoping [Root.GetSheHe] will not eat the realm out of house and home; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] enrobé[Root.GetNoneE] et égoïste, nous espérons qu'[Root.GetIlElle] n'engloutira pas le pays;[Root.GetSheHeCap] ist dicklich, eigennützig und wird hoffentlich nicht das gesamte Reich arm fressen.;;[Root.GetManWoman] voluminoso/a y egoísta, esperamos que [Root.GetSheHe] no deje el reino vacío;;;;;;;;;x
heir_text_1_traits_poet;A prolific writer of prose, [Root.GetFirstName] will likely be able to charm anyone with [Root.GetHerHis] words; lui succède. Prosateur prolifique, [Root.GetIlElle] sera capable de charmer quiconque avec ses mots;[Root.GetFirstName] ist in den Künsten der Prosa wohl bewandert und vermag mit gewandten Worten jeden zu überzeugen.;;Prolífico escritor/a de prosa, es probable que [Root.GetFirstName] encante a todo el mundo con [Root.GetHerHis]s palabras;;;;;;;;;x
heir_text_1_traits_cynical_just;Not fearing [Root.Religion.GetHighGodName], [Root.GetSheHe] never lets religion get in the way of justice; lui succède. Ne craignant pas [Root.Religion.GetHighGodName], [Root.GetIlElle] ne laisse jamais la religion faire obstacle à la justice;[Root.GetSheHeCap] fürchtet [Root.Religion.GetHighGodName] nicht und wird niemals zulassen, dass Religion über Gerechtigkeit gestellt wird.;;No teme a [Root.Religion.GetHighGodName], [Root.GetSheHe] no deja jamás que la religión se interponga en el camino de la justicia;;;;;;;;;x
heir_text_1_traits_content_arbitrary;A carefree [Root.GetManWoman], [Root.GetSheHe] is perfectly fine with letting things stay as they are; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] insouciant[Root.GetNoneE] qui laisse les choses telles qu'elles sont;Da [Root.GetSheHe] völlig sorglos und unbekümmert ist, wird wohl weiterhin alles seinen gewohnten Gang gehen.;;[Root.GetManWoman] despreocupado/a, [Root.GetSheHe] es perfectamente capaz de dejar las cosas tal como están;;;;;;;;;x
heir_text_1_traits_craven_military_ed;Preferring to lead troops from the safety of [Root.GetHerHis] home, [Root.GetFirstName] will have a hard time inspiring the troops; lui succède. Préférant diriger les troupes depuis la sécurité de sa demeure, [Root.GetIlElle] aura du mal à les motiver;Da [Root.GetFirstName] die Truppen lieber aus heimatlicher Sicherheit anführt, wird [Root.GetSheHe] sich schwertun, die Soldaten anzuspornen.;;A [Root.GetFirstName] le costará inspirar a las tropas, ya que prefiere dirigirlas desde la seguridad de [Root.GetHerHis] casa;;;;;;;;;x
heir_text_1_traits_shy_content;A reclusive [Root.GetManWoman], [Root.GetSheHe] is perfectly fine letting the council do most of [Root.GetHerHis] work - for better or for worse; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] reclus[Root.GetNoneE] qui accepte volontiers de laisser le Conseil faire le plus gros du travail - pour le meilleur, comme pour le pire;[Root.GetSheHeCap] lebt sehr zurückgezogen und überlässt dem Rat nur zu gern den Großteil der Arbeit ... auf Gedeih und Verderb.;;[Root.GetManWoman] huraño/a, [Root.GetSheHe] es perfectamente capaz de dejar que el consejo haga la mayor parte de [Root.GetHerHis] trabajo, para bien o para mal;;;;;;;;;x
heir_text_1_traits_zealous_paranoid;Seeing the agents of [Root.Religion.GetRandomEvilGodName] around every corner, heretics and heathens alike should beware [Root.GetHerHis] rule; lui succède. Voyant des agents envoyés par [Root.Religion.GetRandomEvilGodName] partout, les hérétiques et les infidèles devraient [Root.GetLeLa] craindre;[Root.GetSheHeCap] sieht an jeder Ecke Anhänger von [Root.Religion.GetRandomEvilGodName]. Ketzer und Heiden sollten sich also in Acht nehmen, wenn [Root.GetSheHe] an die Macht kommt.;;Ve agentes de [Root.Religion.GetRandomEvilGodName] por todas partes, que herejes e infieles se cuiden de [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_traits_zealous_charitable;Both pious and generous, the [Root.Religion.GetPriestTitle]s are likely to grow rich under [Root.GetHerHis] rule;, un[Root.GetNoneE] [Root.GetManWoman] faisant preuve de piété et de générosité, lui succède. Les [Root.Religion.GetPriestTitle]s s'enrichiront probablement durant son règne;[Root.GetSheHeCap] ist fromm und freigiebig, die [Root.Religion.GetPriestTitle]-Gemeinschaft kann sich also auf goldene Zeiten vorbereiten.;;Piadoso/a y generoso/a, es probable que los [Root.Religion.GetPriestTitle]s se hagan ricos durante [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_traits_decadent;Decadent and indulgent, [Root.GetSheHe] brings shame upon the [Root.GetOnlyDynastyName] dynasty - an ill spell for the future of the realm; lui succède. Décadent[Root.GetNoneE] et indulgent[Root.GetNoneE], [Root.GetIlElle] fait honte à la dynastie [Root.GetOnlyDynastyName] - un mauvais présage pour le pays;[Root.GetSheHeCap] ist dekadent, maßlos und bringt Schande über die [Root.GetOnlyDynastyName]-Dynastie. Schlechte Aussichten für die Zukunft des Reichs.;;Decadente e indulgente, [Root.GetSheHe] avergüenza a la dinastía [Root.GetOnlyDynastyName], un mal augurio para el futuro del reino;;;;;;;;;x
heir_text_1_traits_proud_brave;Always clad in glistening and splendid armor, [Root.GetFirstName] wants everyone to see [Root.GetHerHim] as [Root.GetSheHe] charges into battle; lui succède. Portant toujours une armure scintillante et splendide, [Root.GetIlElle] veut que tout le monde [Root.GetLeLa] voit en train de charger l'ennemi;[Root.GetFirstName] ist stets in glänzender Rüstung anzutreffen und möchte, dass alle dabei zusehen, wie [Root.GetSheHe] sich in den Kampf stürzt.;;Vistiendo siempre una armadura reluciente y espléndida, [Root.GetFirstName] quiere que todos [Root.GetHerHim] vean cuando [Root.GetSheHe] se lance al combate.;;;;;;;;;x
heir_text_1_traits_cynical_cruel;Never fearing the wrath of [Root.Religion.GetHighGodName], [Root.GetFirstName] is unlikely to spare any subject the punishments [Root.GetSheHe] sees fit; lui succède. Ne craignant pas la colère divine, [Root.GetIlElle] n'épargnera probablement ses châtiments à aucun sujet;Der Zorn von [Root.Religion.GetHighGodName] lässt [Root.GetFirstName] völlig kalt, und kaum ein Untertan wird verschont, wenn [Root.GetSheHe] die Bestrafung für angemessen hält.;;Como jamás ha temido la ira de [Root.Religion.GetHighGodName], es muy improbable que [Root.GetFirstName] no castigue a sus súbditos como se le antoje;;;;;;;;;x
heir_text_1_traits_humble_stubborn;Adamant in [Root.GetHerHis] ways of worship, faith and tradition is likely to be favored under [Root.GetHerHis] rule; lui succède. Inflexible dans ses croyances, [Root.GetIlElle] favorisera sans doute la foi et la tradition lors de son règne;[Root.GetSheHeCap] ist in Fragen der Gottesanbetung unnachgiebig. Wenn [Root.GetSheHe] an die Macht kommt, werden Glaube und Tradition einen hohen Stellenwert einnehmen.;;Inflexible en [Root.GetHerHis] manera de adorar, es muy probable que los caminos de la fe y la tradición sean favorecidos en [Root.GetHerHis] reinado.;;;;;;;;;x
heir_text_1_traits_deceitful_envious;A devious and discontent soul, [Root.GetHerHis] rule is likely to be filled with spite and intrigue;, un esprit sournois et insatisfait, lui succède. Son règne sera sans doute fait de rancune et d'intrigues;Da [Root.GetSheHe] eine verschlagene und unzufriedene Seele ist, müssen wir uns auf eine Herrschaft voller Tücke und Intrigen gefasst machen.;;De alma taimada y descontenta, es probable que [Root.GetHerHis] reinado está lleno de rencor e intriga;;;;;;;;;x
heir_text_1_traits_patient_trusting;A confiding and patient [Root.GetManWoman], [Root.GetFirstName] is convinced that good things will eventually come to [Root.GetHerHim]; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] confiant[Root.GetNoneE] et patient[Root.GetNoneE] qui a la conviction que de bonnes choses vont finir par lui arriver;[Root.GetFirstName] ist vertrauensvoll, geduldig und davon überzeugt, dass letztlich alles gut werden wird.;; [Root.GetManWoman] confiado y paciente, [Root.GetFirstName] está convencido/a de que al final [Root.GetHerHim] llegarán las cosas buenas;;;;;;;;;x
heir_text_1_traits_paranoid_stressed;Plagued by seeing shadows around every corner, [Root.GetSheHe] is likely to be ruled by fear; lui succède. Tourmenté[Root.GetNoneE] par des gens qui [Root.GetLeLa] suivraient, [Root.GetIlElle] est enclin[Root.GetNoneE] à être dominé[Root.GetNoneE] par la peur;[Root.GetSheHeCap] sieht Schatten hinter jeder Ecke und wird vermutlich von der eigenen Angst beherrscht.;;Plagado con ver sombras en cada esquina, es probable que [Root.GetSheHe] reine mediante el miedo;;;;;;;;;x
heir_text_1_piety;A godly [Root.GetManWoman], [Root.GetFirstName] is sure to impress the [Root.Religion.GetPriestTitle]s with [Root.GetHerHis] extensive knowledge of the [Root.Religion.GetScriptureName]; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] dévot[Root.GetNoneE], [Root.GetIlElle] impressionnera les [Root.Religion.GetPriestTitle]s avec ses connaissances [Root.GetScriptureDuDelaDes];[Root.GetFirstName] ist fromm und wird die [Root.Religion.GetPriestTitle]-Gemeinde zweifelsohne mit umfassendem Wissen über [Root.Religion.GetScriptureName] zu beeindrucken wissen.;; [Root.GetManWoman] devoto/a, [Root.GetFirstName] acabará por impresionar al [Root.Religion.GetPriestTitle]s con [Root.GetHerHis] extenso conocimiento del/la [Root.Religion.GetScriptureName];;;;;;;;;x
heir_text_1_prestige;A renowned [Root.GetManWoman], dignitaries from far and wide will surely bow before [Root.GetHerHim];, un[Root.GetNoneE] [Root.GetManWoman] célèbre, lui succède. Des dignitaires venus de loin se courberont devant [Root.GetLuiElle];Da [Root.GetSheHe] äußerst berühmt ist, werden sich Würdenträger aus nah und fern sicherlich unterwürfig zeigen.;;Un/a [Root.GetManWoman] de renombre, dignatarios de todos los lugares se inclinarán ante [Root.GetHerHim];;;;;;;;;x
heir_text_1_friends;Blessed with an abundance of friends, [Root.GetFirstName] is likely to find strong support for [Root.GetHerHis] rule; lui succède. Ayant une abondance d'amis, [Root.GetIlElle] trouvera probablement du soutien pour son règne;[Root.GetFirstName] hat eine Menge Freunde und wird sich sicherlich die Unterstützung vieler sichern können.;;Bendecido/a con una abundancia de amigos, es probable que [Root.GetFirstName] tenga un fuerte apoyo para [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_tyrant;Already a feared tyrant, the realm trembles before [Root.GetHerHis] rule; lui succède. Redouté[Root.GetNoneE] pour sa tyrannie, le pays tremble déjà à l'idée de son règne;[Root.GetSheHeCap] ist schon jetzt gefürchtet und tyrannisiert das Volk. Das Reich zittert davor, wenn [Root.GetSheHe] die Herrschaft übernehmen wird.;;Ya era un tirano temido, el reino tiembla antes de [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_rich;In possession of fabulous riches, only time will tell if [Root.GetSheHe] will make the realm thrive or roost on the gold like a dragon; lui succède. Richissime, nous verrons [Root.GetSilSielle] fera prospérer le pays ou [Root.GetSilSielle] trônera sur l'or tel un dragon;[Root.GetSheHeCap] ist äußerst vermögend, doch es ist noch nicht klar, ob [Root.GetSheHe] das Reich zu noch mehr Wohlstand führt, oder das Gold wie ein Drache hütet.;;Al poseer riquezas fabulosas, solo el tiempo dirá si [Root.GetSheHe] hará prosperar al reino o se sentará sobre ellas, como si fuera un dragón.;;;;;;;;;x
heir_text_1_children;A prolific [Root.GetManWoman], [Root.GetSheHe] has already produced numerous potential heirs for the realm; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] prolifique qui a déjà donné naissance à de nombreux héritiers potentiels pour le pays;Da [Root.GetSheHe] mit Fruchtbarkeit gesegnet ist, hat [Root.GetSheHe] schon mehrere potenzielle Thronfolger für das Reich hervorgebracht.;;[Root.GetManWoman] prolífico/a, [Root.GetSheHe] ya ha producido numerosos posibles herederos para el reino;;;;;;;;;x
heir_text_1_rivals;Surrounded by enemies and rivals, we hope that [Root.GetFirstName]'s rule is not struck short by means of a dagger in the back; lui succède. Entouré[Root.GetNoneE] d'ennemis et de rivaux, nous espérons que son règne ne soit pas écourté par un poignard planté dans le dos;[Root.GetFirstName] ist von Feinden und Rivalen umgeben. Wir hoffen, dass [Root.GetSheHe] kein vorzeitiges Ende durch einen Dolchstoß erleidet.;;Rodeado/a de enemigos y rivales, ojalá el reinado de [Root.GetFirstName] no dure poco a mediante una puñalada por la espalda;;;;;;;;;x
heir_text_1_combat_skill;A formidable duelist, we expect [Root.GetHerHim] to excel in tournaments and personal combat alike; lui succède. Formidable duelliste, nous nous attendons à ce qu'[Root.GetIlElle] excelle dans les tournois et les combats personnels;[Root.GetSheHeCap] hat schon mehrere Duelle für sich entschieden und sollte sowohl bei Turnieren als auch im Einzelkampf triumphieren können.;;Duelista formidable, esperamos ver[Root.GetHerHim] destacar en torneos y combate personal por igual;;;;;;;;;x
heir_text_1_poor_health;A frail and sickly [Root.GetManWoman], the realm wishes for good health to return to [Root.GetHerHim]; lui succède. Une personne frêle et maladive, le pays lui souhaite de retrouver une bonne santé;Da [Root.GetSheHe] so gebrechlich und kränklich ist, hofft das gesamte Reich darauf, [Root.GetSheHe] möge sich bald besser fühlen.;;[Root.GetManWoman] frágil y enfermizo/a, el reino desea que [Root.GetHerHim] vuelva la buena salud;;;;;;;;;x
heir_text_1_bastard;Being an illegitimate child, [Root.GetFirstName] will surely set out to make [Root.GetHerHis] mark on destiny;, enfant illégitime, lui succède. [Root.GetIlElleCap] voudra sans doute graver son nom dans l'Histoire;Als uneheliches Kind wird [Root.GetFirstName] sicherlich danach streben, das Schicksal nach eigenem Gutdünken zu beeinflussen.;;Al ser hijo/a ilegítimo/a, [Root.GetFirstName] probablemente esté dispuesto/a a dejar una marca en [Root.GetHerHis] destino.;;;;;;;;;x
heir_text_1_viking;Having led numerous raids, [Root.GetFirstName]'s name is known and feared across the world; lui succède. Ayant mené plusieurs pillages, son nom est connu et craint à travers le monde;[Root.GetFirstName] hat schon mehrere Raubzüge angeführt und ist deshalb überall bekannt und gefürchtet.;;Habiendo conducido numerosos asaltos, el nombre de [Root.GetFirstName] es conocido y temido a lo largo y ancho del mundo.;;;;;;;;;x
heir_text_1_crusader;Having led men against the infidel, [Root.GetFirstName]'s name is surely beloved in the eyes of [Root.Religion.GetHighGodName]; lui succède. Ayant mené des hommes contre les infidèles, son nom est apprécié par [Root.Religion.GetHighGodName];[Root.GetFirstName] hat schon Kreuzzüge gegen die Ungläubigen angeführt und genießt daher sicherlich das Wohlwollen von [Root.Religion.GetHighGodName].;;Habiendo dirigido hombres contra los infieles, seguro que el nombre de [Root.GetFirstName] es grato a los ojos de [Root.Religion.GetHighGodName],;;;;;;;;;x
heir_text_1_traits_adventurer;An adventurous [Root.GetManWoman], [Root.GetFirstName]'s life is likely to be filled with glory and excitement; lui succède. Un aventurier dont la vie est remplie de gloire et d'excitations;[Root.GetFirstName] gelüstet es nach Abenteuern, und [Root.GetSheHe] wird sicherlich ein aufregendes und ruhmreiches Leben führen.;;[Root.GetManWoman] aventurero/a, es probable que la vida de [Root.GetFirstName] esté lleno de gloria y emoción;;;;;;;;;x
heir_text_1_traits_falconer;Graceful in [Root.GetHerHis] handling of birds of prey, [Root.GetFirstName] is sure to skillfully impress both visiting vassals and foreign dignitaries; lui succède. Maniant les oiseaux de proie avec grâce, [Root.GetIlElle] saura impressionner les vassaux et les dignitaires étrangers lui rendant visite;[Root.GetFirstName] hat den meisterhaften Umgang mit Greifvögeln erlernt und wird mit Sicherheit durchreisende Vasallen und fremdländische Würdenträger zu beeindrucken wissen.;;Grácil en su manejo [Root.GetHerHis]s aves de presa, es muy probable que [Root.GetFirstName] impresione hábilmente tanto a los vasallos de visita como a los dignatarios extranjeros;;;;;;;;;x
heir_text_1_traits_lunatic;Being a stark raving lunatic and deranged mad[Root.GetManWoman], the only one who can help [Root.GetFirstName]'s rule is [Root.Religion.GetHighGodName]; lui succède. Atteint[Root.GetNoneE] de folie, seul [Root.Religion.GetHighGodName] pourra l'aider à régner;[Root.GetFirstName] ist verrückt und völlig wahnsinnig. Nur [Root.Religion.GetHighGodName] könnte die Herrschaft von [Root.GetFirstName] noch zum Guten wenden.;;Siendo un/a [Root.GetManWoman] lunático y alocadamente chiflado/a, solo [Root.Religion.GetHighGodName] puede salvar el reinado de [Root.GetFirstName];;;;;;;;;x
heir_text_1_traits_possessed;Suspected to be possessed by a demon sent by [Root.Religion.GetRandomEvilGodName], the [Root.Religion.GetPriestTitle]s will do their best to reign [Root.GetHerHim] in; lui succède. Suspecté[Root.GetNoneE] d'être possédé[Root.GetNoneE] par un démon envoyé par [Root.Religion.GetRandomEvilGodName], les [Root.Religion.GetPriestTitle]s feront de leur mieux pour [Root.GetLeLa] limiter;[Root.GetSheHeCap] soll von einem Dämon besessen sein, der von [Root.Religion.GetRandomEvilGodName] gesandt wurde. Die [Root.Religion.GetPriestTitle]-Gemeinschaft wird alles daransetzen, [Root.GetHerHim] unter Kontrolle zu halten.;;Sospechoso/a de estar poseído/a por un demonio enviado por [Root.Religion.GetRandomEvilGodName], los [Root.Religion.GetPriestTitle]s lo darán todo para tener[Root.GetHerHim] controlado;;;;;;;;;x
heir_text_1_traits_fair;Beautiful beyond words, [Root.GetFirstName]'s appearance will have foreign dignitaries groveling at [Root.GetHerHis] feet; lui succède. Sa beauté est indescriptible, et les dignitaires étrangers ramperont à ses pieds;[Root.GetFirstName] ist unbeschreiblich schön und wird fremdländische Würdenträger vor sich auf dem Bauche rutschen lassen.;;De una belleza que no puede expresar con palabras, la aparición de [Root.GetFirstName] hará que los dignatarios extranjeros se postren a [Root.GetHerHis]s pies;;;;;;;;;x
heir_text_1_traits_tolerant;Tolerant of those of other faiths, [Root.GetFirstName]'s curiosity will surely find [Root.GetHerHim] many friends; lui succède. Tolérant ceux ayant d'autres croyances, sa curiosité lui fera sans doute de nombreux amis;[Root.GetFirstName] ist tolerant im Umgang mit Andersgläubigen und bringt eine gesunde Menge an Wissbegier mit, um viele Freunde zu gewinnen.;;Tolerante con los de otras fes, la curiosidad de [Root.GetFirstName] [Root.GetHerHim] dará muchos amigos;;;;;;;;;x
heir_text_1_traits_ugly_deceitful;With a soul as wretched as [Root.GetHerHis] face, we expect nothing but deception and vengeance from [Root.GetHerHim]; lui succède. Avec un esprit aussi vilain que son visage, nous nous attendons à de la tromperie et de la vengeance de sa part;Seele und Gesicht von [Root.GetFirstName] sind gleichermaßen bemitleidenswert, sodass [Root.GetSheHe] zweifelsohne voller Tücke und Rachsucht regieren wird.;;Con un alma tan retorcida como [Root.GetHerHis] rostro, [Root.GetHerHim] esperamos lleno de engaño y venganza;;;;;;;;;x
heir_text_1_traits_kind;A gentle and compassionate soul, the vassals will surely thrive under [Root.GetFirstName]'s reign; lui succède. Une âme faite de gentillesse et de compassion, les vassaux prospéreront sous son règne;Dank der sanften und mitfühlenden Seele von [Root.GetFirstName] wird es den Vasallen sicherlich wohlergehen.;;Un alma gentil y compasiva, seguramente los vasallos prosperen bajo el reinado de [Root.GetFirstName];;;;;;;;;x
heir_text_1_traits_proud;Ever confident in [Root.GetHerselfHimself], [Root.GetFirstName]'s rule may bring glory or shame to the [Root.GetOnlyDynastyName] dynasty - only time will tell; lui succède. Ayant toujours confiance en [Root.GetLuiElle], son règne apportera gloire ou honte à la dynastie [Root.GetOnlyDynastyName], seul le temps nous le dira;Erfüllt von Selbstbewusstsein wird [Root.GetFirstName] entweder Ruhm oder Schande über die [Root.GetOnlyDynastyName]-Dynastie bringen. Die Zukunft wird es zeigen.;;Siempre seguro/a de sí mismo/a, el reinado de [Root.GetFirstName] puede traer gloria o vergüenza a la dinastía [Root.GetOnlyDynastyName]. El tiempo lo dirá;;;;;;;;;x
heir_text_1_traits_cynical;Never caring for the word of the [Root.Religion.GetPriestTitle], many fear [Root.GetFirstName]'s rule will come to an early end as [Root.Religion.GetHighGodName] smites [Root.GetHerHim]; lui succède. Ne se souciant pas des paroles des [Root.Religion.GetPriestTitle]s, beaucoup craignent que [Root.Religion.GetHighGodName] n'écourte son règne en guise de châtiment;[Root.GetFirstName] hatte nie viel für die Predigten der Geistlichen übrig, sodass viele befürchten, dass [Root.Religion.GetHighGodName] [Root.GetFirstName] vorzeitig niederstrecken wird.;;Jamás le han preocupado las palabras del [Root.Religion.GetPriestTitle], muchos temen que el reinado de [Root.GetFirstName] tenga un fin temprano cuando [Root.Religion.GetHighGodName] [Root.GetHerHim] aniquile;;;;;;;;;x
heir_text_1_traits_gregarious;Well-spoken and outgoing, we expect [Root.GetFirstName] to have no problem charming the court to [Root.GetHerHis] side; lui succède. Éloquent[Root.GetNoneE] et extraverti[Root.GetNoneE], [Root.GetIlElle] n'aura pas de difficulté à charmer la Cour;Wortgewandtheit und Aufgeschlossenheit sind die Stärken von [Root.GetFirstName], und [Root.GetSheHe] wird den Hof im Nu für sich gewinnen.;;Elocuente y sociable, esperamos que [Root.GetFirstName] no tenga ningún problema para cautiva a la corte y ponerla de [Root.GetHerHis] parte;;;;;;;;;x
heir_text_1_traits_zealous;Spending long hours in prayer as to not upset [Root.Religion.GetHighGodName], we are confident that [Root.GetFirstName]'s reign will be a blessing to the realm; lui succède. Passant des heures à prier afin de ne pas contrarier [Root.Religion.GetHighGodName], son règne sera une bénédiction pour le pays;[Root.GetFirstName] betet täglich stundenlang zu [Root.Religion.GetHighGodName] und bittet um Gnade. [Root.GetSheHeCap] wird mit Sicherheit ein Segen für das Reich sein.;;Al pasar largas horas rezando para no disgustar a [Root.Religion.GetHighGodName], estamos convencidos que el reinado de [Root.GetFirstName] será una bendición para el reino;;;;;;;;;x
